date,hour,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2018-11-07,19,1541638800,Overcast,cloudy,0.0,0.0,,35.62,27.15,27.46,0.72,1024.6,12.47,12.7,285,0.91,0,10.0,270.3,
2018-11-07,20,1541642400,Overcast,cloudy,0.0,0.0,,35.48,27.0,26.57,0.7,1025.1,12.42,12.42,283,0.91,0,10.0,271.2,
2018-11-07,21,1541646000,Overcast,cloudy,0.0007,0.02,rain,33.51,24.98,25.15,0.71,1026.2,11.31,11.99,298,0.89,0,10.0,272.1,
2018-11-07,22,1541649600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,33.51,25.19,24.19,0.68,1025.9,10.84,11.4,299,0.84,0,10.0,272.5,
2018-11-07,23,1541653200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,32.79,24.68,23.49,0.68,1026.0,10.06,10.06,301,0.77,0,10.0,273.0,
2018-11-08,0,1541656800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,32.86,25.46,22.88,0.66,1026.4,8.75,8.75,299,0.75,0,10.0,273.2,
2018-11-08,1,1541660400,Mostly Cloudy,partly-cloudy-night,0.0014,0.02,snow,32.65,26.17,23.11,0.68,1027.4,7.18,8.85,301,0.69,0,10.0,273.5,0.0076
2018-11-08,2,1541664000,Mostly Cloudy,partly-cloudy-night,0.0006,0.01,snow,32.6,24.67,23.44,0.69,1027.9,9.62,9.62,305,0.65,0,10.0,273.7,0.0037
2018-11-08,3,1541667600,Mostly Cloudy,partly-cloudy-night,0.001,0.02,snow,32.61,24.89,23.92,0.7,1028.3,9.23,9.23,314,0.59,0,10.0,274.1,0.006
2018-11-08,4,1541671200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,32.31,24.66,24.2,0.72,1028.1,8.96,8.96,316,0.57,0,10.0,274.5,
2018-11-08,5,1541674800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,32.04,24.64,24.72,0.74,1028.2,8.41,8.41,317,0.56,0,10.0,275.1,
2018-11-08,6,1541678400,Mostly Cloudy,partly-cloudy-night,0.0004,0.02,snow,33.13,27.84,24.75,0.71,1028.9,5.66,5.66,305,0.68,0,10.0,276.8,0.0019
2018-11-08,7,1541682000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,32.9,27.67,25.0,0.72,1029.1,5.55,5.55,289,0.67,0,10.0,279.7,
2018-11-08,8,1541685600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,33.9,28.84,25.07,0.7,1029.9,5.55,5.55,309,0.64,0,10.0,283.4,
2018-11-08,9,1541689200,Mostly Cloudy,partly-cloudy-day,0.0005,0.02,rain,34.36,30.16,25.55,0.7,1030.5,4.64,4.64,286,0.65,1,10.0,286.3,
2018-11-08,10,1541692800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,34.76,31.31,25.99,0.7,1030.5,3.96,3.96,299,0.64,2,10.0,288.0,
2018-11-08,11,1541696400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,36.74,36.74,26.46,0.66,1030.1,2.56,3.32,279,0.66,2,10.0,288.9,
2018-11-08,12,1541700000,Mostly Cloudy,partly-cloudy-day,0.0013,0.02,rain,37.63,37.63,26.63,0.64,1029.6,1.72,3.33,277,0.77,2,10.0,288.6,
2018-11-08,13,1541703600,Mostly Cloudy,partly-cloudy-day,0.001,0.02,rain,37.72,37.72,26.31,0.63,1029.1,1.95,3.79,117,0.76,2,10.0,288.8,
2018-11-08,14,1541707200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,38.91,38.91,26.25,0.6,1028.5,2.22,3.56,84,0.75,1,10.0,288.7,
2018-11-08,15,1541710800,Partly Cloudy,partly-cloudy-day,0.001,0.02,rain,37.95,37.95,25.64,0.61,1028.2,2.52,3.72,113,0.55,0,10.0,288.8,
2018-11-08,16,1541714400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,38.7,38.7,25.95,0.6,1027.8,2.68,4.15,92,0.41,0,10.0,289.2,
2018-11-08,17,1541718000,Partly Cloudy,partly-cloudy-night,0.0005,0.02,rain,37.59,35.49,26.13,0.63,1027.6,3.13,5.14,86,0.55,0,10.0,289.8,
2018-11-08,18,1541721600,Mostly Cloudy,partly-cloudy-night,0.0009,0.02,rain,37.61,34.54,26.48,0.64,1027.5,4.02,5.19,76,0.8,0,10.0,286.8,
2018-11-08,19,1541725200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,37.65,33.59,27.28,0.66,1027.2,5.15,5.91,104,0.79,0,10.0,287.0,
2018-11-08,20,1541728800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,38.15,33.85,28.41,0.68,1026.9,5.58,6.01,105,0.79,0,10.0,287.6,
2018-11-08,21,1541732400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,37.79,33.53,28.4,0.69,1026.8,5.46,6.43,107,0.74,0,10.0,288.5,
2018-11-08,22,1541736000,Overcast,cloudy,0.0,0.0,,38.51,34.17,28.57,0.67,1026.4,5.74,8.29,152,1.0,0,10.0,289.4,
2018-11-08,23,1541739600,Overcast,cloudy,0.0004,0.04,rain,38.39,34.62,28.47,0.67,1025.6,4.95,7.25,143,0.97,0,10.0,290.6,
2018-11-09,0,1541743200,Overcast,cloudy,0.001,0.05,rain,38.72,35.39,27.64,0.64,1025.0,4.5,5.9,154,0.99,0,10.0,291.8,
2018-11-09,1,1541746800,Overcast,cloudy,0.0027,0.12,rain,38.47,34.27,28.3,0.67,1024.2,5.52,5.75,152,0.97,0,9.674,294.4,
2018-11-09,2,1541750400,Possible Drizzle,rain,0.0073,0.28,rain,37.3,32.8,29.17,0.72,1023.4,5.64,5.64,154,0.93,0,7.992,297.5,
2018-11-09,3,1541754000,Possible Light Rain,rain,0.0164,0.47,rain,36.27,32.51,30.45,0.79,1022.6,4.52,4.52,171,1.0,0,7.888,300.4,
2018-11-09,4,1541757600,Possible Light Rain,rain,0.0255,0.57,rain,34.96,30.89,31.57,0.87,1021.7,4.62,4.62,206,0.99,0,6.075,303.0,
2018-11-09,5,1541761200,Possible Light Rain,rain,0.0235,0.6,rain,33.82,29.47,32.08,0.93,1021.0,4.71,4.71,219,1.0,0,4.108,305.3,
2018-11-09,6,1541764800,Possible Flurries,snow,0.0139,0.54,snow,34.28,30.98,31.78,0.9,1020.4,3.76,4.78,230,1.0,0,3.158,308.7,0.0679
2018-11-09,7,1541768400,Possible Flurries,snow,0.0151,0.55,snow,33.98,28.31,31.77,0.92,1020.4,6.37,6.58,161,1.0,0,2.607,310.3,0.0907
2018-11-09,8,1541772000,Possible Flurries,snow,0.0148,0.54,snow,33.51,26.25,31.52,0.92,1020.4,8.76,8.76,352,1.0,0,2.468,311.7,0.1002
2018-11-09,9,1541775600,Possible Flurries,snow,0.0143,0.45,snow,32.02,23.25,31.0,0.96,1020.4,11.02,11.29,282,1.0,1,6.874,313.4,0.11
2018-11-09,10,1541779200,Possible Flurries,snow,0.0089,0.35,snow,32.11,22.67,30.88,0.95,1019.9,12.6,13.29,274,0.99,1,8.561,316.0,0.0685
2018-11-09,11,1541782800,Possible Flurries,snow,0.0054,0.28,snow,32.27,22.35,30.67,0.94,1019.4,13.89,14.46,278,1.0,2,10.0,319.1,0.0409
2018-11-09,12,1541786400,Overcast,cloudy,0.0021,0.22,snow,32.21,22.25,28.35,0.85,1019.2,13.95,15.29,286,1.0,2,10.0,331.9,0.0162
2018-11-09,13,1541790000,Overcast,cloudy,0.001,0.17,snow,32.45,22.09,26.45,0.78,1019.4,15.23,15.23,297,0.97,1,10.0,334.4,0.0076
2018-11-09,14,1541793600,Overcast,cloudy,0.0004,0.13,snow,32.83,22.25,25.02,0.73,1019.7,16.13,20.85,297,0.99,1,10.0,335.3,0.0032
2018-11-09,15,1541797200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,32.03,21.61,22.19,0.67,1019.9,15.03,16.21,290,0.86,0,10.0,336.3,
2018-11-09,16,1541800800,Overcast,cloudy,0.0007,0.11,snow,31.73,20.85,20.53,0.63,1020.6,16.07,23.19,287,0.89,0,10.0,337.8,0.006
2018-11-09,17,1541804400,Mostly Cloudy,partly-cloudy-night,0.0007,0.12,snow,32.19,21.05,19.2,0.58,1020.8,17.28,24.9,282,0.7,0,10.0,339.3,0.006
2018-11-09,18,1541808000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,31.38,20.1,17.56,0.56,1020.9,16.98,25.1,277,0.39,0,10.0,340.8,
2018-11-09,19,1541811600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,28.58,15.79,16.91,0.61,1021.5,19.04,25.59,279,0.37,0,10.0,342.7,
2018-11-09,20,1541815200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,25.57,11.25,14.66,0.63,1021.6,20.96,20.96,279,0.34,0,10.0,344.5,
2018-11-09,21,1541818800,Clear,clear-night,0.0,0.0,,24.24,9.62,12.96,0.62,1022.9,20.58,27.79,280,0.28,0,10.0,345.5,
2018-11-09,22,1541822400,Clear,clear-night,0.0,0.0,,22.36,7.11,11.68,0.63,1022.6,20.7,28.31,289,0.23,0,10.0,345.8,
2018-11-09,23,1541826000,Clear,clear-night,0.0,0.0,,20.92,5.53,11.3,0.66,1022.7,19.76,29.73,266,0.18,0,10.0,345.3,
2018-11-10,0,1541829600,Clear,clear-night,0.0,0.0,,21.39,6.46,11.69,0.66,1022.9,18.87,30.59,270,0.09,0,10.0,347.6,
2018-11-10,1,1541833200,Clear,clear-night,0.0,0.0,,21.67,6.34,13.43,0.7,1023.0,20.29,32.99,267,0.19,0,10.0,343.2,
2018-11-10,2,1541836800,Partly Cloudy,partly-cloudy-night,0.001,0.07,snow,21.95,6.48,15.14,0.75,1024.2,20.97,33.88,281,0.48,0,10.0,336.7,0.0137
2018-11-10,3,1541840400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,22.83,7.43,15.99,0.75,1024.1,21.6,34.04,279,0.49,0,10.0,330.5,
2018-11-10,4,1541844000,Partly Cloudy,partly-cloudy-night,0.0018,0.07,snow,22.07,6.67,15.93,0.77,1025.6,20.87,32.85,279,0.58,0,10.0,325.3,0.0263
2018-11-10,5,1541847600,Partly Cloudy,partly-cloudy-night,0.0006,0.05,snow,22.1,6.85,15.52,0.75,1026.0,20.44,32.43,284,0.43,0,10.0,320.4,0.0079
2018-11-10,6,1541851200,Clear,clear-night,0.0,0.0,,20.62,5.9,15.34,0.8,1025.6,17.71,19.89,282,0.26,0,10.0,314.2,
2018-11-10,7,1541854800,Clear,clear-day,0.0,0.0,,20.5,6.16,15.32,0.8,1026.7,16.64,18.15,277,0.19,0,10.0,312.1,
2018-11-10,8,1541858400,Clear,clear-day,0.0006,0.04,snow,20.68,6.53,15.62,0.8,1028.9,16.3,17.08,285,0.13,0,10.0,311.4,0.0083
2018-11-10,9,1541862000,Clear,clear-day,0.0,0.0,,23.09,10.72,15.86,0.73,1029.5,13.77,15.22,285,0.08,1,10.0,310.3,
2018-11-10,10,1541865600,Clear,clear-day,0.0,0.0,,24.59,13.69,16.2,0.7,1029.6,11.56,11.82,289,0.07,2,10.0,308.0,
2018-11-10,11,1541869200,Clear,clear-day,0.0,0.0,,26.87,17.47,16.86,0.66,1029.0,9.82,9.82,259,0.07,2,10.0,305.2,
2018-11-10,12,1541872800,Clear,clear-day,0.0012,0.02,snow,28.5,20.81,17.19,0.62,1029.5,7.66,7.66,271,0.06,2,10.0,301.8,0.013
2018-11-10,13,1541876400,Clear,clear-day,0.0018,0.02,snow,30.32,25.48,17.52,0.59,1029.3,4.62,5.88,288,0.08,2,10.0,300.3,0.0181
2018-11-10,14,1541880000,Clear,clear-day,0.0011,0.02,snow,31.94,26.37,17.82,0.56,1029.3,5.73,5.73,244,0.1,1,10.0,299.5,0.01
2018-11-10,15,1541883600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,32.47,29.08,17.02,0.53,1028.8,3.59,4.68,234,0.42,0,10.0,298.7,
2018-11-10,16,1541887200,Clear,clear-day,0.0,0.0,,32.32,27.08,17.27,0.53,1028.2,5.41,5.54,232,0.18,0,10.0,297.6,
2018-11-10,17,1541890800,Clear,clear-night,0.0,0.0,,31.08,24.68,16.91,0.55,1027.2,6.58,6.72,227,0.24,0,10.0,296.5,
2018-11-10,18,1541894400,Partly Cloudy,partly-cloudy-night,0.0016,0.01,snow,30.94,24.37,16.48,0.55,1027.6,6.79,6.79,212,0.42,0,10.0,290.1,0.0153
2018-11-10,19,1541898000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,30.71,24.16,16.42,0.55,1027.0,6.71,8.51,205,0.48,0,10.0,288.4,
2018-11-10,20,1541901600,Partly Cloudy,partly-cloudy-night,0.0003,0.01,snow,30.59,23.29,16.98,0.57,1028.1,7.74,10.06,206,0.52,0,10.0,287.3,0.0024
2018-11-10,21,1541905200,Partly Cloudy,partly-cloudy-night,0.0011,0.01,snow,29.87,21.75,17.72,0.6,1028.3,8.81,10.08,199,0.55,0,10.0,286.8,0.0106
2018-11-10,22,1541908800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,29.4,20.68,17.76,0.61,1027.6,9.68,11.32,196,0.56,0,10.0,287.0,
2018-11-10,23,1541912400,Partly Cloudy,partly-cloudy-night,0.0011,0.01,snow,29.83,20.58,17.57,0.6,1027.4,10.87,18.19,196,0.54,0,10.0,287.7,0.0104
2018-11-11,0,1541916000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,28.75,19.26,18.17,0.64,1026.6,10.84,13.6,196,0.45,0,10.0,289.2,
2018-11-11,1,1541919600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,28.8,19.12,18.48,0.65,1027.3,11.25,14.84,198,0.47,0,10.0,290.6,
2018-11-11,2,1541923200,Partly Cloudy,partly-cloudy-night,0.0013,0.01,snow,29.13,19.12,18.86,0.65,1027.4,12.12,14.52,198,0.52,0,10.0,292.3,0.0125
2018-11-11,3,1541926800,Mostly Cloudy,partly-cloudy-night,0.0009,0.01,snow,29.02,18.66,19.29,0.67,1027.3,12.83,16.05,189,0.64,0,10.0,294.0,0.0085
2018-11-11,4,1541930400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,28.65,17.93,19.56,0.68,1026.3,13.44,16.27,197,0.67,0,10.0,295.8,
2018-11-11,5,1541934000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,29.59,20.58,19.58,0.66,1025.8,10.29,16.87,195,0.64,0,10.0,297.6,
2018-11-11,6,1541937600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,29.17,18.84,19.39,0.66,1025.8,12.85,15.06,199,0.62,0,10.0,297.7,
2018-11-11,7,1541941200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,29.12,18.74,19.63,0.67,1025.8,12.96,15.63,201,0.53,0,10.0,299.8,
2018-11-11,8,1541944800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,30.04,19.75,20.16,0.66,1026.1,13.3,15.28,204,0.49,0,10.0,302.4,
2018-11-11,9,1541948400,Partly Cloudy,partly-cloudy-day,0.0021,0.03,snow,30.66,20.56,20.98,0.67,1026.2,13.24,15.39,203,0.47,1,10.0,304.8,0.019
2018-11-11,10,1541952000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,32.54,23.04,21.78,0.64,1025.5,13.02,13.68,216,0.42,2,10.0,307.2,
2018-11-11,11,1541955600,Partly Cloudy,partly-cloudy-day,0.0021,0.02,rain,34.65,25.93,22.8,0.62,1025.1,12.43,13.09,216,0.35,2,10.0,309.6,
2018-11-11,12,1541959200,Clear,clear-day,0.001,0.02,rain,37.15,29.58,23.27,0.57,1024.5,11.21,11.62,217,0.23,2,10.0,307.2,
2018-11-11,13,1541962800,Clear,clear-day,0.0,0.0,,38.85,31.88,23.62,0.54,1024.0,10.77,11.6,217,0.24,2,10.0,308.5,
2018-11-11,14,1541966400,Clear,clear-day,0.0,0.0,,40.4,33.93,24.28,0.52,1023.9,10.49,10.91,222,0.29,1,10.0,310.1,
2018-11-11,15,1541970000,Partly Cloudy,partly-cloudy-day,0.0021,0.03,rain,40.91,35.02,24.73,0.52,1024.2,9.43,10.44,226,0.33,0,10.0,311.9,
2018-11-11,16,1541973600,Partly Cloudy,partly-cloudy-day,0.0009,0.02,rain,39.8,34.01,25.34,0.56,1024.4,8.66,9.44,229,0.33,0,10.0,314.0,
2018-11-11,17,1541977200,Partly Cloudy,partly-cloudy-night,0.0015,0.02,rain,39.23,33.91,25.24,0.57,1024.6,7.53,8.61,248,0.32,0,10.0,316.2,
2018-11-11,18,1541980800,Partly Cloudy,partly-cloudy-night,0.0016,0.02,rain,39.33,35.89,24.81,0.56,1024.9,4.74,5.91,241,0.41,0,10.0,316.6,
2018-11-11,19,1541984400,Partly Cloudy,partly-cloudy-night,0.0015,0.02,rain,38.03,33.82,24.9,0.59,1025.3,5.45,6.07,246,0.45,0,10.0,318.5,
2018-11-11,20,1541988000,Partly Cloudy,partly-cloudy-night,0.001,0.02,rain,37.47,32.95,25.31,0.61,1025.7,5.72,7.42,271,0.48,0,10.0,320.3,
2018-11-11,21,1541991600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,36.85,32.44,24.98,0.62,1025.6,5.41,7.38,266,0.52,0,10.0,321.6,
2018-11-11,22,1541995200,Partly Cloudy,partly-cloudy-night,0.0016,0.02,rain,36.21,31.62,24.72,0.63,1026.1,5.51,5.51,240,0.49,0,10.0,321.9,
2018-11-11,23,1541998800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,36.42,31.69,24.44,0.61,1025.6,5.74,7.55,320,0.45,0,10.0,321.5,
2018-11-12,0,1542002400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,35.29,30.57,24.26,0.64,1026.2,5.46,5.46,274,0.38,0,10.0,320.4,
2018-11-12,1,1542006000,Partly Cloudy,partly-cloudy-night,0.0013,0.02,rain,34.25,29.11,24.75,0.68,1026.8,5.75,5.75,264,0.41,0,10.0,320.1,
2018-11-12,2,1542009600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,34.13,28.34,25.61,0.71,1026.9,6.59,6.59,290,0.47,0,10.0,320.0,
2018-11-12,3,1542013200,Partly Cloudy,partly-cloudy-night,0.0003,0.01,rain,34.08,29.22,26.38,0.73,1027.1,5.36,6.57,316,0.54,0,10.0,320.2,
2018-11-12,4,1542016800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,33.26,26.67,26.59,0.76,1026.9,7.53,7.53,322,0.57,0,10.0,321.3,
2018-11-12,5,1542020400,Partly Cloudy,partly-cloudy-night,0.0011,0.02,snow,33.08,25.8,26.52,0.77,1027.3,8.61,8.61,335,0.59,0,10.0,322.7,0.0056
2018-11-12,6,1542024000,Partly Cloudy,partly-cloudy-night,0.0004,0.02,snow,33.06,25.97,25.83,0.74,1027.2,8.28,8.35,343,0.38,0,10.0,322.8,0.0021
2018-11-12,7,1542027600,Partly Cloudy,partly-cloudy-day,0.0015,0.03,snow,31.94,24.38,25.7,0.77,1028.0,8.67,8.67,343,0.45,0,10.0,322.4,0.0094
2018-11-12,8,1542031200,Partly Cloudy,partly-cloudy-day,0.0012,0.03,snow,33.01,24.98,25.41,0.73,1028.5,10.0,10.0,343,0.46,0,10.0,321.6,0.0075
2018-11-12,9,1542034800,Partly Cloudy,partly-cloudy-day,0.0019,0.03,snow,32.94,24.59,25.08,0.73,1028.4,10.62,10.62,353,0.56,1,10.0,320.8,0.0116
2018-11-12,10,1542038400,Mostly Cloudy,partly-cloudy-day,0.0017,0.03,snow,33.27,25.16,25.2,0.72,1028.7,10.27,10.27,347,0.85,1,10.0,320.0,0.0101
2018-11-12,11,1542042000,Overcast,cloudy,0.0002,0.02,snow,33.57,25.58,25.18,0.71,1028.7,10.19,10.19,350,0.9,2,10.0,319.4,0.0012
2018-11-12,12,1542045600,Overcast,cloudy,0.0004,0.03,snow,33.58,25.93,24.65,0.69,1028.7,9.51,9.51,350,0.97,2,10.0,316.8,0.0022
2018-11-12,13,1542049200,Overcast,cloudy,0.0005,0.03,snow,33.51,25.79,24.07,0.68,1028.4,9.62,9.62,350,0.94,1,10.0,318.0,0.0035
2018-11-12,14,1542052800,Overcast,cloudy,0.0006,0.04,snow,33.36,25.67,23.71,0.67,1028.2,9.5,9.5,345,0.97,1,10.0,320.4,0.0046
2018-11-12,15,1542056400,Overcast,cloudy,0.0008,0.04,snow,33.67,26.11,23.06,0.65,1027.9,9.38,9.38,343,0.97,0,10.0,322.9,0.0061
2018-11-12,16,1542060000,Overcast,cloudy,0.0022,0.05,snow,33.09,24.92,22.81,0.66,1027.9,10.32,10.32,341,0.95,0,10.0,325.5,0.0176
2018-11-12,17,1542063600,Overcast,cloudy,0.0026,0.06,snow,32.36,25.04,22.67,0.67,1027.9,8.4,10.05,339,0.98,0,10.0,328.3,0.0219
2018-11-12,18,1542067200,Overcast,cloudy,0.0018,0.05,snow,31.42,22.06,21.94,0.68,1028.4,11.98,11.98,336,0.88,0,7.587,327.1,0.0166
2018-11-12,19,1542070800,Overcast,cloudy,0.0022,0.07,snow,29.27,19.03,21.26,0.72,1028.8,12.71,12.71,334,1.0,0,6.592,328.1,0.0218
2018-11-12,20,1542074400,Overcast,cloudy,0.0046,0.11,snow,28.73,17.92,20.13,0.7,1028.9,13.68,13.68,333,0.99,0,5.867,329.0,0.0479
2018-11-12,21,1542078000,Overcast,cloudy,0.0019,0.06,snow,27.37,16.26,18.87,0.7,1028.9,13.55,13.55,332,1.0,0,10.0,330.1,0.0206
2018-11-12,22,1542081600,Mostly Cloudy,partly-cloudy-night,0.0009,0.03,snow,28.03,17.23,17.21,0.63,1029.1,13.22,13.22,330,0.86,0,10.0,331.6,0.0094
2018-11-12,23,1542085200,Mostly Cloudy,partly-cloudy-night,0.0016,0.03,snow,26.3,15.0,15.74,0.64,1029.1,13.32,13.32,329,0.66,0,10.0,333.4,0.0188
2018-11-13,0,1542088800,Partly Cloudy,partly-cloudy-night,0.0011,0.02,snow,26.2,15.06,14.38,0.6,1029.2,12.89,12.89,325,0.48,0,10.0,338.5,0.0127
2018-11-13,1,1542092400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,25.65,13.89,14.32,0.62,1028.5,13.96,13.96,325,0.48,0,10.0,340.0,
2018-11-13,2,1542096000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,25.22,13.09,14.2,0.63,1028.1,14.54,14.54,323,0.32,0,10.0,340.9,
2018-11-13,3,1542099600,Clear,clear-night,0.0,0.0,,24.04,11.82,13.96,0.65,1027.8,14.02,14.02,322,0.26,0,10.0,341.5,
2018-11-13,4,1542103200,Clear,clear-night,0.0,0.0,,23.19,10.56,13.59,0.66,1027.9,14.41,14.41,321,0.31,0,10.0,341.7,
2018-11-13,5,1542106800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,22.26,9.29,13.28,0.68,1028.6,14.59,14.59,322,0.37,0,10.0,341.5,
2018-11-13,6,1542110400,Clear,clear-night,0.0,0.0,,21.31,8.56,12.96,0.7,1029.3,13.53,13.53,322,0.28,0,10.0,345.0,
2018-11-13,7,1542114000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,21.2,8.68,12.77,0.69,1029.9,13.01,13.01,322,0.39,0,10.0,346.3,
2018-11-13,8,1542117600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,20.7,7.67,12.69,0.71,1030.5,13.79,13.79,322,0.38,0,10.0,347.6,
2018-11-13,9,1542121200,Partly Cloudy,partly-cloudy-day,0.0004,0.02,snow,22.97,10.69,12.92,0.65,1031.1,13.49,13.49,323,0.31,1,10.0,347.8,0.006
2018-11-13,10,1542124800,Clear,clear-day,0.0,0.0,,23.96,12.4,12.66,0.62,1031.0,12.55,12.55,319,0.2,1,10.0,346.7,
2018-11-13,11,1542128400,Clear,clear-day,0.0,0.0,,25.11,14.42,12.03,0.57,1031.0,11.41,11.41,315,0.18,2,10.0,344.6,
2018-11-13,12,1542132000,Clear,clear-day,0.0,0.0,,24.91,15.3,11.62,0.57,1031.6,9.4,9.4,313,0.13,2,10.0,338.4,
2018-11-13,13,1542135600,Clear,clear-day,0.0,0.0,,27.54,19.98,11.08,0.49,1031.4,7.2,8.49,294,0.05,2,10.0,332.9,
2018-11-13,14,1542139200,Clear,clear-day,0.0011,0.02,snow,28.66,19.93,10.61,0.46,1031.4,9.4,9.4,292,0.03,1,10.0,326.4,0.0119
2018-11-13,15,1542142800,Clear,clear-day,0.0021,0.02,snow,28.1,19.31,9.54,0.45,1031.3,9.26,9.38,303,0.02,0,10.0,320.1,0.0227
2018-11-13,16,1542146400,Clear,clear-day,0.0,0.0,,28.04,19.1,9.15,0.44,1031.0,9.5,9.5,288,0.01,0,10.0,314.6,
2018-11-13,17,1542150000,Clear,clear-night,0.0,0.0,,26.87,18.92,8.86,0.46,1031.1,7.54,9.8,294,0.01,0,10.0,309.5,
2018-11-13,18,1542153600,Clear,clear-night,0.001,0.02,snow,27.23,19.92,8.31,0.44,1031.9,6.78,8.54,291,0.02,0,10.0,301.6,0.0113
2018-11-13,19,1542157200,Clear,clear-night,0.0,0.0,,25.34,18.09,7.98,0.47,1031.8,6.23,8.95,288,0.01,0,10.0,296.7,
2018-11-13,20,1542160800,Clear,clear-night,0.0,0.0,,24.98,16.06,7.82,0.48,1032.6,8.35,8.5,282,0.0,0,10.0,292.5,
2018-11-13,21,1542164400,Clear,clear-night,0.0,0.0,,24.22,15.56,9.14,0.52,1033.3,7.74,9.11,286,0.01,0,10.0,289.2,
2018-11-13,22,1542168000,Clear,clear-night,0.0013,0.02,snow,23.84,15.13,9.42,0.54,1033.6,7.7,8.52,272,0.02,0,10.0,287.2,0.0166
2018-11-13,23,1542171600,Clear,clear-night,0.002,0.02,snow,23.48,14.68,9.65,0.55,1033.6,7.71,8.27,282,0.02,0,10.0,286.2,0.026
2018-11-14,0,1542175200,Clear,clear-night,0.0,0.0,,22.25,14.82,9.7,0.58,1033.2,5.79,7.66,281,0.01,0,10.0,289.1,
2018-11-14,1,1542178800,Clear,clear-night,0.0008,0.02,snow,22.15,15.08,10.34,0.6,1034.1,5.41,7.24,283,0.01,0,10.0,288.3,0.0118
2018-11-14,2,1542182400,Clear,clear-night,0.0,0.0,,22.21,14.67,10.72,0.61,1034.0,5.9,8.2,305,0.0,0,10.0,287.2,
2018-11-14,3,1542186000,Clear,clear-night,0.0004,0.02,snow,21.19,12.76,11.46,0.66,1034.4,6.65,8.75,318,0.0,0,10.0,286.1,0.0053
2018-11-14,4,1542189600,Clear,clear-night,0.0007,0.02,snow,21.13,12.93,11.86,0.67,1034.4,6.38,9.04,324,0.0,0,10.0,285.3,0.0105
2018-11-14,5,1542193200,Clear,clear-night,0.0,0.0,,21.06,11.71,12.12,0.68,1034.4,7.75,8.34,328,0.0,0,10.0,284.6,
2018-11-14,6,1542196800,Clear,clear-night,0.0002,0.02,snow,21.86,13.1,12.25,0.66,1035.0,7.22,7.22,333,0.0,0,10.0,286.5,0.003
2018-11-14,7,1542200400,Clear,clear-day,0.0,0.0,,21.15,12.92,12.62,0.69,1035.6,6.42,6.42,333,0.04,0,10.0,286.2,
2018-11-14,8,1542204000,Clear,clear-day,0.0008,0.02,snow,22.83,15.12,13.86,0.68,1036.2,6.21,6.47,324,0.09,0,10.0,285.9,0.0104
2018-11-14,9,1542207600,Clear,clear-day,0.0006,0.02,snow,25.76,19.28,16.33,0.67,1036.5,5.48,6.13,348,0.13,1,10.0,285.9,0.0071
2018-11-14,10,1542211200,Clear,clear-day,0.0,0.0,,27.6,22.46,18.5,0.68,1036.4,4.47,6.19,3,0.29,2,10.0,286.5,
